ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2019-11-25 15:40:06,2019-11-25 15:40:06,0.000,2403:d400:1001:3:6de1:7352:15d5:27f0,2403:300:a41:303::4,55174,443,TCP,...AP...,0,16,1,136,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:06,2019-11-25 15:40:06,0.000,2400:89c0:1132:158::27:1,2403:d400:1001:2:dca3:7901:9b9e:8ed7,443,50472,TCP,...A....,0,0,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:06,2019-11-25 15:40:06,0.000,240e:390:1e36:6db0:e4eb:e763:397c:e81b,2001:da8:8000:f019::7ed3,54321,54343,TCP,...A....,0,0,1,1506,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:06,2019-11-25 15:40:06,0.000,2403:d400:1001:2:bdc0:555d:e6cd:c2d5,2400:89c0:1132:158::57:1,58990,80,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:06,2019-11-25 15:40:06,0.000,2403:d400:1001:2:5d29:1c9b:33c6:6dd3,2600:1417:8000:191::2ef,49354,80,TCP,...A....,0,0,1,94,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:07,2019-11-25 15:40:07,0.000,2403:d400:1001:20:98f7:9bf9:c2a5:7ea,2600:1700:e680:75e0:3909:1745:e6af:a280,55555,57421,TCP,...A....,0,0,1,1454,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:07,2019-11-25 15:40:07,0.000,2400:89c0:1132:158::26:1,2403:d400:1001:ffff:90af:de81:2517:979b,80,45222,TCP,...A....,0,0,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:03,2019-11-25 15:40:07,4.000,2405:d900:e000:3::5,2403:d400:1001:1:593e:a48e:207c:460a,80,50352,TCP,...A....,0,2,5,7200,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:07,2019-11-25 15:40:07,0.000,2403:d400:1001:28:eda0:cd85:8c64:f067,2408:8207:7839:6340:69d5:3323:6448:9c7c,54321,50528,TCP,...A....,0,0,1,1454,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:07,2019-11-25 15:40:07,0.000,2409:8a00:3178:89a0:9c6e:1733:66ea:9aee,2403:d400:1001:2:2cad:36c7:c4c1:adec,54321,63013,TCP,...A....,0,4,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:07,2019-11-25 15:40:07,0.000,2403:d400:1001:ffff:3820:90f1:69e6:422d,2400:89c0:1132:158::26:1,53086,443,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:39:58,2019-11-25 15:40:07,9.000,2403:d400:1001:4:29f2:bb74:616d:bde,240e:bf:d204:ce04:403:69de:92b2:5aaa,61008,39820,UDP,........,0,0,2,2558,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:07,2019-11-25 15:40:07,0.000,2403:d400:1001:2:a49a:f819:5a16:c1f9,2001:e68:5403:8678:9501:5576:e635:cbc4,12490,14412,TCP,...A....,0,0,1,1440,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:07,2019-11-25 15:40:07,0.000,240e:fe:302c:e58:940f:1dcc:8364:7dcd,2403:d400:1001:4:c58f:8fd4:4053:6724,11934,12745,TCP,...A....,0,0,1,86,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:07,2019-11-25 15:40:07,0.000,2001:da8:100a:21f1:656e:a99d:7e84:7741,2001:da8:8000:400::110,49001,51413,UDP,........,0,0,1,176,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:07,2019-11-25 15:40:07,0.000,2001:da8:8000:6911:d55b:563e:a72c:fbc1,240e:d2:4905:400:7c1d:cef6:23bf:1d10,54321,33591,TCP,...A....,0,0,1,1486,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:08,2019-11-25 15:40:08,0.000,2001:da8:216:180a:6445:8145:8728:77c1,2403:d400:1001:3:54f9:bbe0:744:e101,20309,54593,UDP,........,0,0,1,1278,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:08,2019-11-25 15:40:08,0.000,2409:8a34:8219:5440:eca9:48ce:5445:668c,2001:da8:8000:8020::4243,61041,54321,TCP,...A....,0,4,1,74,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:08,2019-11-25 15:40:08,0.000,240e:e0:5e22:700:2c53:d20f:d8ab:3081,2001:da8:8000:f201::4ebd,59685,15467,TCP,...AP...,0,0,1,533,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:08,2019-11-25 15:40:08,0.000,2001:da8:208:190:dd63:2b84:ebae:67c8,2403:d400:1001:4:3db0:98a3:9e0d:2fc6,31146,11565,UDP,........,0,0,1,82,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:08,2019-11-25 15:40:08,0.000,2001:2011:c000:3::2,2001:da8:8000:6180:150:112:26:43,0,260,ICMP6,........,0,0,1,353,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:08,2019-11-25 15:40:08,0.000,2403:d400:1001:1:3889:470d:62b8:ee82,2600:1417:8000::b81c:da7a,49977,443,TCP,...AP...,0,0,1,116,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:08,2019-11-25 15:40:08,0.000,2403:d400:1001:28:38f0:7d2:1596:34b,2001:da8:9000:a089:4563:8315:9d0b:411a,54593,3034,TCP,...A....,0,0,1,1454,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:39:46,2019-11-25 15:40:09,23.000,2409:8a28:70c5:1070:c10c:b06e:8249:3eed,2403:d400:1001:4:2d7a:bf18:c813:2f46,60109,61045,UDP,........,0,0,5,731,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:09,2019-11-25 15:40:09,0.000,2409:8a30:1435:e5c0:81e4:9972:b00a:bba0,2001:da8:8000:d012:18ea:3464:b1f9:69aa,62897,54321,TCP,...A....,0,4,1,74,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:09,2019-11-25 15:40:09,0.000,2001:da8:205:6011:2920:1c6b:4421:c7f5,2001:da8:8000:1:0:4:2:48,49898,80,TCP,...A....,0,0,1,94,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:09,2019-11-25 15:40:09,0.000,2403:d400:1001:3:f804:3be:1447:38cb,2402:f000:1e:4000:4113:cad0:b2df:59d9,50077,8216,TCP,...A....,0,0,1,1440,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:09,2019-11-25 15:40:09,0.000,2403:d400:1001:ffff:60bd:e4a6:7c26:222f,2400:89c0:1132:158::26:1,50987,443,TCP,...A....,0,0,1,102,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:09,2019-11-25 15:40:09,0.000,2001:b011:2013:329b:74e2:2fef:9094:52b,2403:d400:1001:2:59c1:4d4a:f496:aa67,51413,54286,TCP,...A....,0,0,1,74,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:09,2019-11-25 15:40:09,0.000,2403:d400:1001:ffff:59c6:69f1:3402:dbb2,2409:8a4c:8a11:c190:38d0:d6c2:51ee:7d35,51860,39860,UDP,........,0,0,1,1291,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:09,2019-11-25 15:40:09,0.000,2403:d400:1001:ffff:d139:dcee:1b50:d5a8,2400:89c0:1132:158::26:1,59166,443,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:09,2019-11-25 15:40:09,0.000,2600:1417:8000:191::2ef,2403:d400:1001:2:5d29:1c9b:33c6:6dd3,80,49354,TCP,...A....,0,0,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:10,2019-11-25 15:40:10,0.000,2001:da8:e00b::1:f000:2,2001:da8:8000:1:202:120:2:101,12000,53,UDP,........,0,0,1,112,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:10,2019-11-25 15:40:10,0.000,2403:d400:1001:2:a0a4:3851:f726:b77e,2408:8756:c5f:802:12::,60341,80,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:10,2019-11-25 15:40:10,0.000,2402:f000:4:71:8080::188d,2403:d400:1001:3:54f9:bbe0:744:e101,51413,54593,UDP,........,0,0,1,1294,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:10,2019-11-25 15:40:10,0.000,2403:d400:1001:3:88df:6ec2:4b85:dc57,240e:3a0:402:b9e3:dc21:a353:42f6:59fc,56086,54321,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:00,2019-11-25 15:40:10,10.000,2001:da8:8000:f1a0::22ab,2001:da8:a800:1007:844f:52df:65b7:755c,62920,54593,UDP,........,0,0,2,2668,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:10,2019-11-25 15:40:10,0.000,2405:d900:e000:3::5,2403:d400:1001:1:593e:a48e:207c:460a,80,50352,TCP,...A....,0,2,1,1440,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:01,2019-11-25 15:40:10,9.000,2403:d400:1001:20:5137:4064:dbbe:bf49,240e:e0:6e21:6000:211:32ff:fe68:d588,57453,6690,TCP,...A....,0,0,2,2908,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:10,2019-11-25 15:40:10,0.000,2409:8a20:3847:2fc0:8dad:fb9f:feb0:7775,2403:d400:1001:4:95cd:4e4c:6794:ff45,44012,54321,TCP,...A....,0,4,1,74,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:39:50,2019-11-25 15:40:11,21.000,2001:da8:1002:6001::3:b990,2403:d400:1001:2:a061:6981:b38e:123c,14345,43757,TCP,...A....,0,0,8,11520,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:11,2019-11-25 15:40:11,0.000,2403:d400:1001:2:f837:f24c:6d72:521e,2400:89c0:1132:158::26:1,56850,443,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:11,2019-11-25 15:40:11,0.000,2403:d400:1001:1:f189:9c2e:2d98:3018,2001:da8:7012:3400:78d3:b4b1:3081:e1a9,62079,52681,UDP,........,0,0,1,1279,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:11,2019-11-25 15:40:11,0.000,2001:da8:d80b:1001:9822:41ea:22f5:eb7f,2001:da8:8000:1:202:120:2:101,56577,53,UDP,........,0,0,1,106,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:11,2019-11-25 15:40:11,0.000,2400:89c0:1132:158::58:1,2403:d400:1001:20:68ab:b95f:25c7:d057,80,58512,TCP,...A....,0,2,1,1454,0,0,44,45,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:11,2019-11-25 15:40:11,0.000,2403:d400:1001:2:4955:315c:f2d:e8a,2400:89c0:1132:158::28:1,61290,80,TCP,...A....,0,0,1,74,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
2019-11-25 15:40:11,2019-11-25 15:40:11,0.000,2403:d400:1001:20:d10e:18df:1d12:4cbd,2408:8210:4705:4b7e:74df:31ed:5dc6:68f3,54321,51067,TCP,...A....,0,0,1,1454,0,0,45,44,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 08:00:00.000
